2011-04-25 17:12:39.590,91.71
2011-04-25 17:12:49.590,91.71
2011-04-25 17:12:59.953,91.71
2011-04-25 17:13:20.133,91.71
2011-04-25 17:13:30.120,91.71
2011-04-25 17:13:40.137,91.71
2011-04-25 17:13:50.133,91.71
2011-04-25 17:14:00.127,91.71
2011-04-25 17:14:10.133,91.71
2011-04-25 17:14:20.127,91.71
2011-04-25 17:14:31.363,91.71
2011-04-25 17:14:40.123,91.71
2011-04-25 17:14:51.410,91.71
2011-04-25 17:15:01.837,91.71
2011-04-25 17:15:10.137,91.71
2011-04-25 17:15:20.147,91.71
2011-04-25 17:15:30.130,91.71
2011-04-25 17:15:40.120,91.71
2011-04-25 17:15:50.127,91.71
2011-04-25 17:16:10.760,91.71
2011-04-25 17:16:20.777,91.71
2011-04-25 17:16:30.760,91.71
2011-04-25 17:16:40.750,91.71
2011-04-25 17:16:50.757,91.71
2011-04-25 17:17:00.810,91.71
2011-04-25 17:17:10.753,91.71
2011-04-25 17:17:20.760,91.71
2011-04-25 17:17:42.750,91.71
2011-04-25 17:17:52.767,91.71
2011-04-25 17:18:02.753,91.71
2011-04-25 17:18:12.747,91.71
2011-04-25 17:18:22.750,91.71
2011-04-25 17:18:32.750,91.71
2011-04-25 17:18:42.750,91.71
2011-04-25 17:18:52.747,91.71
2011-04-25 17:19:02.750,91.71
2011-04-25 17:19:12.753,91.71
2011-04-25 17:19:22.750,91.71
2011-04-25 17:19:32.750,91.71
2011-04-25 17:19:42.747,91.71
2011-04-25 17:19:52.760,91.71
2011-04-25 17:20:02.760,91.71
2011-04-25 17:20:12.743,91.71
2011-04-25 17:20:22.743,91.71
2011-04-25 17:20:32.760,91.71
2011-04-25 17:20:42.753,91.71
2011-04-25 17:20:52.760,91.71
2011-04-25 17:21:13.277,91.71
2011-04-25 17:21:23.280,91.71
2011-04-25 17:21:33.280,91.71
2011-04-25 17:21:43.287,91.71
2011-04-25 17:21:53.273,91.71
2011-04-25 17:22:03.287,91.71
2011-04-25 17:22:13.283,91.71
2011-04-25 17:22:23.277,91.71
2011-04-25 17:22:43.283,91.71
2011-04-25 17:22:53.280,91.71
2011-04-25 17:23:03.283,91.71
2011-04-25 17:23:14.640,91.71
2011-04-25 17:23:23.277,91.71
2011-04-25 17:23:33.280,91.71
2011-04-25 17:23:43.280,91.71
2011-04-25 17:23:53.273,91.71
2011-04-25 17:24:03.857,91.71
2011-04-25 17:24:13.273,91.71
2011-04-25 17:24:24.780,91.71
2011-04-25 17:24:33.280,91.71
2011-04-25 17:24:43.267,91.71
2011-04-25 17:24:53.263,91.71
2011-04-25 17:25:04.650,91.71
2011-04-25 17:25:13.280,91.71
2011-04-25 17:25:24.360,91.71
2011-04-25 17:25:34.620,91.71
2011-04-25 17:25:43.280,91.71
2011-04-25 17:25:53.283,91.71
2011-04-25 17:26:14.183,91.71
2011-04-25 17:26:37.247,91.71
2011-04-25 17:26:47.247,91.71
2011-04-25 17:26:57.243,91.71
2011-04-25 17:27:07.243,91.71
2011-04-25 17:27:17.243,91.71
2011-04-25 17:27:27.243,91.71
2011-04-25 17:27:37.250,91.71
2011-04-25 17:27:47.250,91.71
2011-04-25 17:27:57.237,91.71
2011-04-25 17:28:07.253,91.71
2011-04-25 17:28:17.250,91.71
2011-04-25 17:28:27.240,91.71
2011-04-25 17:28:37.250,91.71
2011-04-25 17:28:47.247,91.71
2011-04-25 17:28:57.243,91.71
2011-04-25 17:29:07.257,91.71
2011-04-25 17:29:17.240,91.71
2011-04-25 17:29:27.237,91.71
2011-04-25 17:29:37.253,91.71
2011-04-25 17:29:59.380,91.71
2011-04-25 17:30:08.007,91.71
2011-04-25 17:30:17.993,91.71
2011-04-25 17:30:30.120,91.71
2011-04-25 17:30:48.290,91.71
2011-04-25 17:30:58.273,91.71
2011-04-25 17:31:08.810,91.71
2011-04-25 17:31:18.287,91.71
2011-04-25 17:31:28.290,91.71
2011-04-25 17:31:38.280,91.71
2011-04-25 17:31:51.223,91.71
2011-04-25 17:31:58.300,91.71
2011-04-25 17:32:08.290,91.71
2011-04-25 17:32:18.427,91.71
2011-04-25 17:32:28.280,91.71
2011-04-25 17:32:38.277,91.71
2011-04-25 17:32:48.290,91.71
2011-04-25 17:32:58.280,91.71
2011-04-25 17:33:08.273,91.71
2011-04-25 17:33:18.280,91.71
2011-04-25 17:33:28.280,91.71
2011-04-25 17:33:38.277,91.71
2011-04-25 17:33:48.287,91.71
2011-04-25 17:33:58.273,91.71
2011-04-25 17:34:08.280,91.71
2011-04-25 17:34:18.290,91.71
2011-04-25 17:34:28.273,91.71
2011-04-25 17:34:38.287,91.71
2011-04-25 17:34:48.287,91.71
2011-04-25 17:35:00.127,91.71
2011-04-25 17:35:08.283,91.71
2011-04-25 17:35:18.290,91.71
2011-04-25 17:35:28.280,91.71
2011-04-25 17:35:38.290,91.71
2011-04-25 17:35:48.287,91.71
2011-04-25 17:35:58.293,91.71
2011-04-25 17:36:08.277,91.71
2011-04-25 17:36:28.320,91.71
2011-04-25 17:36:38.323,91.71
2011-04-25 17:36:58.393,91.71
2011-04-25 17:37:08.383,91.71
2011-04-25 17:37:18.380,91.71
2011-04-25 17:37:28.390,91.71
2011-04-25 17:37:38.390,91.71
2011-04-25 17:37:48.397,91.71
2011-04-25 17:37:58.390,91.71
2011-04-25 17:38:08.400,91.71
2011-04-25 17:38:18.380,91.71
2011-04-25 17:38:28.373,91.71
2011-04-25 17:38:38.373,91.71
2011-04-25 17:39:01.537,91.71
2011-04-25 17:39:11.530,91.71
2011-04-25 17:39:21.533,91.71
2011-04-25 17:39:31.537,91.71
2011-04-25 17:39:41.537,91.71
2011-04-25 17:39:51.540,91.71
2011-04-25 17:40:01.537,91.71
2011-04-25 17:40:11.530,91.71
2011-04-25 17:40:21.533,91.71
2011-04-25 17:40:31.527,91.71
2011-04-25 17:40:41.533,91.71
2011-04-25 17:40:51.523,91.71
2011-04-25 17:41:03.773,91.71
2011-04-25 17:41:11.530,91.71
2011-04-25 17:41:21.530,91.71
2011-04-25 17:41:31.533,91.71
2011-04-25 17:41:41.540,91.71
2011-04-25 17:41:51.537,91.71
2011-04-25 17:42:01.527,91.71
2011-04-25 17:42:11.537,91.71
2011-04-25 17:42:21.530,91.71
2011-04-25 17:42:31.527,91.71
2011-04-25 17:42:41.520,91.71
2011-04-25 17:42:51.527,91.71
2011-04-25 17:43:13.597,91.71
2011-04-25 17:43:23.593,91.71
2011-04-25 17:43:33.600,91.71
2011-04-25 17:43:43.593,91.71
2011-04-25 17:43:53.593,91.71
2011-04-25 17:44:03.603,91.71
2011-04-25 17:44:13.593,91.71
2011-04-25 17:44:23.597,91.71
2011-04-25 17:44:33.597,91.71
2011-04-25 17:44:43.590,91.71
2011-04-25 17:44:56.210,91.71
2011-04-25 17:45:03.597,91.71
2011-04-25 17:45:13.597,91.71
2011-04-25 17:45:23.607,91.71
2011-04-25 17:45:33.607,91.71
2011-04-25 17:45:43.607,91.71
2011-04-25 17:45:53.597,91.71
2011-04-25 17:46:03.890,91.71
2011-04-25 17:46:13.590,91.71
2011-04-25 17:46:23.597,91.71
2011-04-25 17:46:33.600,91.71
2011-04-25 17:46:43.593,91.71
2011-04-25 17:46:53.590,91.71
2011-04-25 17:47:03.617,91.71
2011-04-25 17:47:13.600,91.71
2011-04-25 17:47:23.597,91.71
2011-04-25 17:47:33.600,91.71
2011-04-25 17:47:43.600,91.71
2011-04-25 17:47:53.597,91.71
2011-04-25 17:48:03.613,91.71
2011-04-25 17:48:13.610,91.71
2011-04-25 17:48:23.593,91.71
2011-04-25 17:48:33.600,91.71
2011-04-25 17:48:43.603,91.71
2011-04-25 17:48:53.600,91.71
2011-04-25 17:49:03.600,91.71
2011-04-25 17:49:13.607,91.71
2011-04-25 17:49:23.607,91.71
2011-04-25 17:49:33.590,91.71
2011-04-25 17:49:43.597,91.71
2011-04-25 17:49:53.600,91.71
2011-04-25 17:50:03.587,91.71
2011-04-25 17:50:13.613,91.71
2011-04-25 17:50:23.607,91.71
2011-04-25 17:50:33.590,91.71
2011-04-25 17:50:43.597,91.71
2011-04-25 17:50:53.610,91.71
2011-04-25 17:51:05.890,91.71
2011-04-25 17:51:13.597,91.71
2011-04-25 17:51:23.600,91.71
2011-04-25 17:51:33.600,91.71
2011-04-25 17:51:43.593,91.71
2011-04-25 17:51:53.590,91.71
2011-04-25 17:52:03.607,91.71
2011-04-25 17:52:13.610,91.71
2011-04-25 17:52:23.613,91.71
2011-04-25 17:52:33.603,91.71
2011-04-25 17:52:43.603,91.71
2011-04-25 17:52:53.607,91.71
2011-04-25 17:53:03.600,91.71
2011-04-25 17:53:13.607,91.71
2011-04-25 17:53:23.603,91.71
2011-04-25 17:53:33.600,91.71
2011-04-25 17:53:43.603,91.71
2011-04-25 17:53:53.603,91.71
2011-04-25 17:54:03.603,91.71
2011-04-25 17:54:13.600,91.71
2011-04-25 17:54:23.600,91.71
2011-04-25 17:54:33.600,91.71
2011-04-25 17:54:43.613,91.71
2011-04-25 17:54:53.597,91.71
2011-04-25 17:55:03.600,91.71
2011-04-25 17:55:13.597,91.71
2011-04-25 17:55:23.613,91.71
2011-04-25 17:55:33.593,91.71
2011-04-25 17:55:43.590,91.71
2011-04-25 17:55:53.613,91.71
2011-04-25 17:56:03.610,91.71
2011-04-25 17:56:13.603,91.71
2011-04-25 17:56:23.590,91.71
2011-04-25 17:56:33.610,91.71
2011-04-25 17:56:43.600,91.71
2011-04-25 17:56:53.597,91.71
2011-04-25 17:57:03.603,91.71
2011-04-25 17:57:13.590,91.71
2011-04-25 17:57:23.600,91.71
2011-04-25 17:57:33.597,91.71
2011-04-25 17:57:43.600,91.71
2011-04-25 17:57:53.587,91.71
2011-04-25 17:58:03.613,91.71
2011-04-25 17:58:13.603,91.71
2011-04-25 17:58:23.590,91.71
2011-04-25 17:58:33.610,91.71
2011-04-25 17:58:43.590,91.71
2011-04-25 17:58:53.593,91.71
2011-04-25 17:59:03.600,91.71
2011-04-25 17:59:13.607,91.71
2011-04-25 17:59:23.603,91.71
2011-04-25 17:59:33.593,91.71
2011-04-25 17:59:53.823,91.71
2011-04-25 18:00:03.830,91.71
2011-04-25 18:00:13.957,91.71
2011-04-25 18:00:23.833,92.24
2011-04-25 18:00:33.823,92.24
2011-04-25 18:00:43.823,92.24
2011-04-25 18:00:53.830,92.24
2011-04-25 18:01:03.927,92.24
2011-04-25 18:01:14.077,92.24
2011-04-25 18:01:23.850,92.24
2011-04-25 18:01:33.823,92.24
2011-04-25 18:01:43.910,92.24
2011-04-25 18:01:53.837,92.24
2011-04-25 18:02:03.897,92.24
2011-04-25 18:02:13.853,92.24
2011-04-25 18:02:23.997,92.24
2011-04-25 18:02:33.837,92.24
2011-04-25 18:02:43.840,92.24
2011-04-25 18:02:53.843,92.24
2011-04-25 18:03:08.830,92.24
2011-04-25 18:03:13.823,92.24
2011-04-25 18:03:23.823,92.24
2011-04-25 18:03:33.847,92.24
2011-04-25 18:03:43.950,92.24
2011-04-25 18:03:53.833,92.24
2011-04-25 18:04:03.840,92.24
2011-04-25 18:04:13.840,92.24
2011-04-25 18:04:23.840,92.24
2011-04-25 18:04:33.827,92.24
2011-04-25 18:04:43.850,92.24
2011-04-25 18:04:53.837,92.24
2011-04-25 18:05:03.913,92.24
2011-04-25 18:05:13.830,92.24
2011-04-25 18:05:23.813,92.24
2011-04-25 18:05:33.817,92.24
2011-04-25 18:05:43.820,92.24
2011-04-25 18:05:53.820,92.24
2011-04-25 18:06:04.130,92.24
2011-04-25 18:06:13.833,92.24
2011-04-25 18:06:23.850,92.24
2011-04-25 18:06:33.813,92.24
2011-04-25 18:06:43.820,92.24
2011-04-25 18:06:53.837,92.24
2011-04-25 18:07:03.827,92.24
2011-04-25 18:07:13.880,92.24
2011-04-25 18:07:23.830,92.24
